10002	2648	+
10002	677827	+
10002	80152	+
10002	284382	-
10002	9866	+
10002	283422	-
10002	221613	-
10002	348174	+
10002	373509	+
10002	8803	-
10002	51725	+
10002	337878	+
10002	100130093	+
10002	386684	+
10002	282808	+
10002	50511	-
10002	984	+
10002	497190	+
10002	3053	+
10002	124817	+
10002	283297	-
10002	146212	+
10002	1474	-
10002	3725	-
10002	11250	+
10002	8443	+
10002	60506	-
10002	170627	+
10002	763	+
10002	5194	-
10002	79718	-
10002	93655	+
10002	81033	+
10002	55957	+
10002	204801	-
10002	127069	+
10002	347169	+
10002	266971	-
10002	386679	-
10002	374454	+
10002	149473	+
10002	390264	-
10002	9048	+
10002	340665	+
10002	337977	-
10002	554203	+
10002	386675	+
10002	317762	+
10002	57453	+
10002	25775	-
10002	55253	-
10002	10782	+
10002	92483	+
10002	1638	+
10002	56912	+
10002	3798	+
10002	3817	+
10002	10816	-
10002	6522	+
10002	30001	-
10002	100033444	+
10002	767591	-
10002	6894	+
10002	3033	-
10002	83539	+
10002	23144	+
10002	25826	-
10002	26984	+
10002	64789	-
10002	441669	+
10002	79501	+
10002	138065	+
10002	333926	+
10002	4543	+
10002	341947	+
10009	55922	+
10009	84295	+
10009	139231	+
10009	10495	+
10009	331	+
10009	51132	+
10009	546	+
10009	3727	-
10009	10365	-
10009	57187	+
10009	11177	+
10009	7423	-
10009	8776	+
10009	51076	-
10009	79465	+
10009	203260	-
10009	3611	-
10009	51114	+
10009	64860	+
10009	140460	+
10009	139285	+
10009	9880	+
10009	4637	-
10009	57472	+
10009	55609	+
10009	25853	+
10009	51257	-
10009	253143	+
10009	3705	-
10009	2621	-
10009	54989	+
10009	5252	-
10009	7169	-
10009	347344	+
10009	81493	-
10009	94274	-
10009	3250	-
10009	7572	+
10009	3316	-
10009	23510	-
10009	6237	-
10009	9793	+
10009	221302	+
10009	81608	+
10009	125488	+
10009	5176	-
10009	6035	-
10009	57680	+
10009	50854	-
10009	1464	-
10009	5818	+
10009	64078	+
10009	256302	+
10009	83638	-
10009	6049	+
10009	390201	-
10009	729085	-
10009	54821	+
10009	147906	-
10009	11145	-
10009	5175	-
10009	974	-
10009	51755	+
10009	80350	-
10009	5169	-
10009	162998	+
10009	2068	-
10009	84074	+
10009	284695	+
10009	220032	+
10009	79607	+
10009	55954	-
10009	10943	+
10009	57727	+
10009	7360	-
10009	54457	+
10009	692312	+
10009	57124	-
10009	51249	+
10009	81858	-
10009	56136	-
10009	8019	+
100101467	26270	-
100101467	11014	-
100101467	100128288	+
100101467	51326	+
100101467	80184	+
100101467	55599	+
100101467	7226	-
100101467	63920	+
100101467	80344	+
100101467	90835	+
100101467	137872	+
100101467	336	+
100101467	8629	+
100101467	1859	+
100101467	129450	+
100101467	2898	+
100101467	124961	+
100101467	7171	-
100101467	2316	-
100101467	79957	+
100101467	11015	-
100101467	219453	-
100101467	2570	+
100101467	3981	+
100101467	3187	+
100101467	6710	+
100101467	319100	-
100101467	84243	-
100101467	494551	+
100101467	3360	+
100101467	116135	+
100101467	55578	+
100101467	79178	+
100101467	92737	+
100101467	4170	-
100101467	340156	+
100101467	26789	-
100101467	8884	-
100101467	158055	+
100101467	387978	+
100101467	200726	-
100101467	84188	+
100101467	204219	-
100101467	55959	-
100101467	51111	+
100101467	79744	+
100101467	8645	-
100101467	83887	+
100101467	53358	-
100101467	552900	-
100101467	341056	-
100101467	93185	-
100101467	55647	-
100101467	23231	+
100125288	283870	+
100125288	5032	+
100125288	645811	+
100125288	79957	+
100125288	84074	+
100125288	3700	+
100125288	146705	+
100125288	1018	+
100125288	1775	+
100125288	91544	+
100125288	340393	+
100125288	163154	+
100125288	503542	+
100125288	80336	+
100125288	340390	+
100125288	8620	+
100125288	92715	+
100125288	5261	+
100125288	54540	+
100125288	177	+
100125288	1325	+
100125288	1375	+
100125288	642658	+
