10002	196993	+
10002	388591	+
10002	441263	+
10002	392307	+
10002	9814	+
10002	25861	+
10002	57577	+
10002	79970	+
10002	4515	+
10002	100287569	+
10002	2058	-
10002	3299	+
10002	5910	-
10002	338440	+
10002	80149	+
10002	10349	+
10002	170302	+
10002	113878	+
10002	163	-
10002	284086	+
10002	89876	+
10002	4867	+
10002	5898	-
10002	253512	-
10002	2562	-
10002	3235	+
10002	10128	-
10002	59341	+
10002	161357	-
10002	796	+
10002	6646	-
10002	80185	-
10002	8089	-
10002	343169	+
10002	55204	-
10002	767612	+
10002	10013	+
10002	100008586	-
10002	54514	+
10002	79074	-
10002	13	+
10002	5871	+
10002	1361	+
10002	55337	+
10002	126375	-
10002	392862	+
10002	84225	+
10002	54905	+
10002	85235	+
10002	55313	+
10002	653643	+
10002	3880	+
10002	1124	-
10002	9033	+
10002	341116	+
10002	5901	-
10002	2064	+
10002	2769	+
10002	1068	+
10002	343477	-
10002	29117	-
10002	9159	+
10002	126295	+
10002	50509	+
10002	79180	+
10002	159091	+
10002	51313	-
10002	390078	+
10002	53919	-
10002	84288	+
10002	64285	+
10002	11045	+
10002	94025	+
10002	653190	+
10002	5169	-
10002	343637	+
10002	54503	-
10002	153769	+
10002	100126791	+
10002	2524	+
10002	441502	-
10002	4155	-
10002	7105	+
10002	425054	+
10002	1187	+
10002	23326	-
10002	1915	-
10002	286557	+
10009	54989	+
10009	339324	+
10009	9559	+
10009	2058	+
10009	84294	+
10009	2764	+
10009	9782	+
10009	23019	+
10009	80155	+
10009	113251	+
10009	55260	-
10009	51755	+
10009	158586	+
10009	51068	+
10009	8065	+
10009	51496	+
10009	57097	+
10009	80018	+
10009	148867	+
10009	55312	+
10009	545	+
10009	83448	+
10009	8452	+
10009	65982	-
10009	10959	+
10009	8693	+
10009	51751	-
10009	340543	-
10009	54985	-
10009	116039	-
10009	728358	-
10009	245812	-
10009	147657	+
10009	6290	+
10009	10513	+
100101467	284443	+
100101467	22909	+
100101467	23126	+
100101467	171017	+
100101467	84914	+
100101467	100033820	+
100101467	3804	-
100101467	8187	+
100101467	51296	-
100101467	51225	-
100101467	644936	-
