10002	196993	+
10002	399947	+
10002	100616380	-
10002	5567	+
10002	284402	+
10002	80834	+
10002	3906	+
10002	139420	+
10002	338069	-
10002	253559	-
10002	100129427	-
10002	401093	-
10002	57018	-
10002	399814	+
10002	733	+
10002	55924	-
10002	10781	+
10002	152024	+
10002	81832	+
10002	84938	+
10002	221833	+
10002	2316	-
10002	406916	-
10002	51564	+
10002	81470	+
10002	51102	-
10002	11101	-
10002	23466	-
10002	284424	+
10002	100616469	-
10002	6770	+
10002	2853	-
10002	100422944	-
10002	100500902	-
10002	11190	-
10002	10558	+
10002	401089	-
10002	10907	+
10002	84986	-
10002	55867	+
10002	51316	-
10002	319103	-
10002	400950	-
10002	391195	+
10002	11277	+
10002	149297	+
10002	53940	+
10002	5225	-
10002	83887	+
10002	497661	+
10002	9600	-
10002	646424	+
10002	3892	+
10002	255031	-
10002	55509	+
10002	5581	+
10002	100422888	-
10002	1540	-
10002	337968	-
10002	55051	-
10002	8913	+
10002	100113407	-
10002	10876	+
10002	8701	+
10002	54859	-
10002	5433	-
100036519	55871	+
100036519	445571	+
100036519	644019	+
100036519	150472	+
100036519	389517	+
100036519	100500852	+
100036519	26782	+
100036519	9560	+
100036519	26813	+
100036519	399761	-
100036519	728407	-
100036519	644054	+
100036519	26814	+
100036519	728643	+
100036519	100422870	+
100036519	165215	-
100036519	100422960	+
100036519	51350	+
100036519	55847	-
100036519	6083	+
100036519	9846	-
100036519	83849	+
100036519	100125288	+
100036519	338785	+
100036519	100500866	-
100036519	55207	-
100036519	10231	-
100036519	196374	+
100036519	26779	+
100036519	170712	+
100036519	1995	-
100036519	100033821	-
100036519	64118	+
100036519	200030	+
100036519	100169890	-
100036519	55088	-
100036519	440138	-
100036519	7957	-
100036519	8861	-
100036519	55094	+
100036519	390535	+
100036519	23172	-
100036519	388799	+
100036519	54993	-
100036519	5955	-
100036519	375519	+
100036519	26809	+
100036519	1496	-
100036519	3653	+
100036519	80862	+
100036519	79038	-
100036519	220963	-
100036519	29068	+
100036519	574496	-
100036519	25798	+
100036519	6723	+
100036519	56341	+
100036519	100132948	+
100036519	7417	-
100036519	64753	-
100036519	3848	+
100036519	100293516	+
100036519	25764	+
100036519	84836	-
100036519	55033	-
100036519	267004	-
100036519	5900	+
100036519	100500805	+
100036519	162282	+
100036519	142684	+
100036519	724028	-
100036519	200958	+
100036519	442459	+
100036519	347168	+
100036519	100130988	+
100036519	9182	-
100036519	140894	+
100036519	56969	-
100036519	147015	+
100036519	3396	+
100036519	90	-
100036519	25759	+
100036519	255631	-
100036519	8509	-
100036519	100423004	-
100036519	55916	+
100036519	9856	+
100036519	653275	+
100036519	4010	-
100036519	348808	-
100036519	6441	-
100036519	9147	+
100036519	653427	+
100036519	10217	-
100036519	63895	+
100036519	494127	+
100036519	8572	+
100036519	90806	-
100036519	26074	+
100036519	6715	-
