10002	158056	+
10002	57096	+
10002	10744	+
10002	497634	-
10002	353145	+
10002	114827	-
10002	11093	+
10002	7352	+
10002	26810	+
10002	3127	-
10002	127733	-
10002	92483	+
10002	131831	-
10002	29934	-
10002	9791	-
10002	124535	+
10002	390110	+
10002	2979	+
10002	151790	+
10002	388818	-
10002	219873	+
10002	3767	+
10002	653166	+
10002	54567	-
10002	100113402	-
10002	767561	+
10002	307	-
10002	122876	+
10002	8973	-
10002	56729	-
10002	283130	+
10002	6975	-
10002	635	+
10002	100506164	-
10002	84849	-
10002	23614	+
10002	190	-
10002	4114	-
10002	407977	-
10002	767582	-
10002	79644	-
10002	388503	+
10002	6522	-
10002	93058	+
10002	2230	-
10002	58504	-
10002	51278	+
10002	341346	-
10002	57057	+
10002	441476	+
10002	391190	-
10002	122046	+
10002	57127	+
10002	3283	-
10002	2185	+
10002	64132	+
10002	202051	+
10002	222662	+
10002	29799	+
10002	51207	-
10002	10620	+
10002	7221	+
10002	55661	+
10002	56108	+
10002	2568	-
10002	441282	-
10002	94081	-
10002	60436	+
10002	23059	+
10002	84519	+
10002	389903	+
10002	384	-
10002	5047	-
10002	728096	-
10009	10735	+
10009	8450	+
10009	84295	+
10009	139231	+
10009	1121	+
10009	1730	+
10009	331	+
10009	3920	+
10009	57187	+
10009	51360	+
10009	51132	+
10009	55285	+
10009	57826	+
10009	286410	+
10009	158586	+
10009	56180	+
10009	5277	+
10009	257397	+
10009	10495	+
10009	538	+
10009	2332	+
10009	158747	+
10009	139322	+
10009	8776	+
10009	9767	+
10009	51765	+
10009	2182	+
10009	55922	+
10009	93380	+
10009	83448	+
10009	80311	+
10009	55916	+
10009	80823	+
10009	55787	+
10009	5358	+
10009	114908	+
10009	9282	+
10009	2218	+
10009	79184	+
10009	10943	+
10009	9991	+
10009	55746	+
10009	29925	-
10009	541578	+
10009	51295	-
10009	51634	+
10009	5300	-
10009	23399	-
10009	6197	+
10009	51105	+
10009	5422	+
10009	10634	-
10009	140462	+
10009	23074	+
10009	360023	+
10009	79641	-
10009	55105	+
10009	5434	-
10009	6451	+
10009	55086	+
10009	79572	+
10009	10813	+
10009	284207	-
10009	1657	+
10009	27352	-
10009	57786	+
10009	10169	-
10009	2621	-
10009	11056	+
10009	2870	-
10009	253782	+
10009	7376	-
10009	91893	-
10009	57335	+
10009	51566	+
10009	5216	-
10009	131408	-
10009	9821	+
10009	79066	+
10009	4999	+
10009	60684	+
10009	84895	-
10009	9581	+
10009	80765	-
10009	2109	-
10009	50636	-
10009	153241	+
10009	283160	-
10009	147525	-
10009	54802	+
10009	7356	-
10009	22858	+
10009	2990	-
10009	57704	-
10009	203547	+
10009	79104	+
10009	55973	+
10009	5378	+
10009	6655	+
10009	115653	-
10009	4668	-
10009	25932	+
10009	28985	+
10009	8425	-
10009	9122	+
10009	84312	+
100101467	50814	-
100101467	92002	-
100101467	9136	-
100101467	57184	+
100101467	6839	-
100101467	705	-
100101467	51073	-
100101467	24140	-
100101467	10055	-
100101467	55559	-
100101467	10212	-
100101467	94241	+
100101467	3028	-
100101467	10682	-
100101467	80232	+
100101467	5902	-
100101467	10535	-
100101467	54943	+
100101467	1802	-
100101467	92856	-
100101467	54790	+
100101467	51629	-
100101467	6183	-
100101467	92609	-
100101467	23461	+
100101467	26031	+
100101467	2091	-
100101467	30968	-
100101467	5905	-
100101467	81887	-
100101467	5050	-
100101467	58526	-
100101467	5425	-
100101467	8192	-
100101467	2023	-
100101467	23317	+
100101467	7166	+
100101467	10134	-
100101467	23506	+
100101467	29089	-
100101467	8476	+
100101467	8867	+
100101467	54555	-
100101467	79581	-
100101467	10293	-
100101467	10349	+
100101467	23481	-
100101467	51293	-
100101467	8816	+
100101467	79709	-
100101467	401172	+
100101467	348180	-
100101467	253012	+
100101467	169270	+
100101467	1163	-
100101467	9910	+
100101467	10105	-
100101467	541578	-
100101467	202018	+
100101467	60436	+
100101467	26750	+
100101467	81620	-
100101467	339327	+
100101467	56704	-
100101467	54497	+
100101467	84162	+
100101467	9093	-
100101467	4430	+
100101467	55014	+
100101467	100129550	+
100101467	348110	+
100101467	144983	-
100101467	128308	-
100101467	5463	+
100101467	11156	-
100101467	9665	+
100101467	7376	+
100101467	5055	-
100101467	10469	-
100101467	116225	-
100101467	10910	-
100101467	5939	+
100101467	3633	+
100101467	29117	+
100101467	4176	-
100101467	200150	+
100101467	121512	+
100101467	1800	-
100101467	7098	+
100101467	79800	+
100101467	26115	+
100101467	9538	-
100101467	84899	+
100101467	28976	-
100101467	11335	-
100101467	728609	-
100101467	23584	+
100101467	219927	-
100101467	124222	-
100101467	51773	+
100101467	375449	+
100101467	8897	+
100101467	9669	+
100101467	80035	+
100101467	2043	+
100101467	10444	+
100125288	3299	+
100125288	60677	+
100125288	283870	+
100125288	9196	+
100125288	29990	+
100125288	124401	+
100125288	177	+
100125288	129530	+
100125288	1241	+
100125288	7051	+
100125288	260294	+
100125288	149428	+
100125288	26140	+
100125288	497190	+
100125288	142684	+
100125288	400410	+
100125288	9013	+
100125288	26152	+
100125288	1775	+
100125288	199800	+
100125288	145748	+
100125288	56971	+
100125288	255043	+
100125288	90835	+
100125288	23516	-
100125288	8420	+
100125288	81669	+
100125288	2784	+
100125288	84173	+
100125288	2059	-
100125288	339483	+
100125288	347148	+
100125288	8822	+
100125288	85415	-
100125288	4439	+
100125288	79844	+
100125288	5261	+
100125288	117532	+
100125288	89782	+
100125288	7879	-
100125288	148713	+
100125288	51524	+
100125288	286076	+
100125288	143282	+
100125288	136332	+
100125288	388969	+
100125288	79841	+
100125288	220064	+
100125288	6780	-
100125288	220202	+
100125288	84280	-
100125288	167	-
100125288	284366	-
100125288	285180	+
100125288	64802	-
100125288	100169890	-
100125288	317781	+
100125288	196527	-
100125288	260434	+
100125288	83875	+
100125288	134637	+
100125288	79661	+
100125288	81890	+
100125288	7185	+
100125288	401138	+
100125288	431704	-
100125288	6625	+
100125288	57685	-
100125288	4636	+
100125288	353137	-
100125288	100033818	-
100125288	9306	-
100125288	56171	+
100125288	23143	-
100125288	100133205	+
100125288	8780	-
100125288	23291	-
100125288	340745	+
100125288	166979	+
100125288	503834	-
100125288	541473	+
100125288	1565	+
100125288	169841	+
100125288	3845	-
100125288	51747	+
100125288	619564	+
100125288	9047	+
100125288	337960	-
100125288	4317	-
100125288	55002	-
100125288	202915	+
100125288	477	-
100125288	9482	+
100125288	389649	+
100125288	1081	-
100125288	10229	-
100129842	7594	+
100129842	57711	+
100129842	56242	+
100129842	51090	-
100129842	5169	+
100129842	90594	+
100129842	55762	+
100129842	146279	+
100129842	51566	+
100129842	5223	-
100129842	1958	+
100129842	79800	+
100129842	7477	-
100129842	25950	+
100129842	54067	+
100129842	399668	+
100129842	9063	-
100129842	401190	+
100129842	2016	-
100129842	147699	-
100129842	163255	+
100129842	90993	-
100129842	3360	+
100129842	64789	+
100129842	100131496	+
100129842	23170	-
100130086	84548	+
100130086	100506164	+
100130086	55558	+
100130086	537	+
100130086	4943	+
100130086	8517	+
100130086	494143	-
100130086	60343	+
100130086	55593	+
100130086	4204	+
100130086	285908	+
100130086	8237	+
100130086	57211	-
100130086	2665	-
100130086	144132	+
100130086	10440	-
100130086	7163	-
100130086	4067	-
100130086	8269	+
100130086	5515	-
100130086	23383	+
100130086	79968	-
100130086	51127	+
100130086	56850	+
100130086	26071	+
100130086	284739	+
100130086	25981	+
100130086	7323	-
100130086	643641	+
100130086	6901	+
100130086	5256	+
100130086	10146	-
100130086	259215	+
100130086	9554	-
100130086	1075	-
100130086	8643	+
100130086	444	-
100130086	3183	-
100130086	3309	-
100130086	92591	+
100130086	282991	-
100130086	286967	+
100130086	9853	+
100130086	94086	+
100130086	4294	+
100130086	6434	-
100130086	116150	-
100130086	221496	+
100130086	1185	+
100130086	9379	+
100130086	7016	+
100130086	10392	+
100130086	80864	+
100130086	8927	+
100130086	285237	-
100130086	84280	-
100130086	79089	+
100130086	60592	-
100130086	7112	-
100130086	200916	-
100130086	369	+
100130086	11188	+
100130086	100130872	+
100130086	54437	+
100130086	5519	-
100130086	4303	+
100130086	440050	+
100130086	114823	+
100130086	91151	+
100130086	641649	+
100130086	8408	+
100130086	124583	-
100130086	8050	-
100130086	55972	-
100130086	9768	-
100130086	221785	+
100130086	5238	-
100130086	3313	-
100130086	64743	+
100130086	124935	+
100130086	10988	-
100130086	158219	-
100130086	56990	-
100130086	112476	+
100130086	4851	+
100130086	55573	-
100130086	3931	+
100130086	8822	+
100130086	255783	+
100130086	127579	+
100130086	284040	+
100130086	57380	-
100130086	85865	-
100130086	8792	-
100130086	51527	-
100130086	575	+
100130086	5268	-
100130086	85365	-
100130086	9168	-
100130086	3050	+
100130086	56136	+
100130086	7942	+
100130086	200162	+
100130086	8944	+
100130086	60559	-
100130086	5164	+
100130086	1548	+
100130086	729	+
100130086	4974	+
100130086	90736	+
100131827	8473	+
100131827	57684	+
100131827	1084	-
100131827	118491	+
100131827	4900	-
100131827	54509	-
100131827	144577	+
100131827	121504	+
100131827	776	+
100131827	22809	-
100131827	5726	+
100131827	254042	+
100131827	57168	-
100131827	400794	+
100131827	4843	-
100131827	162972	+
100131827	65082	+
100131827	9466	-
100131827	259215	+
100131827	54985	-
100131827	5920	-
100131827	54903	+
100131827	140883	+
100131827	4493	-
100131827	83844	+
100131827	6352	-
100131827	27042	+
100131827	56663	+
100131827	92312	+
100131827	100270804	+
100131827	1010	+
100131827	653606	+
100131827	9875	+
100131827	245939	+
100131827	283254	+
100131827	554203	+
100131827	9123	-
100131827	23231	+
100131827	2571	-
100131827	55076	-
100131827	2981	-
100131827	137835	-
100131827	51135	+
100131827	22936	-
100131827	56964	+
100131827	170482	-
100131827	645104	+
100131827	11232	+
100131827	338657	+
100131827	10013	+
100131827	8712	+
100131827	9904	+
100131827	9951	-
100271849	79037	+
100271849	100125288	+
100271849	115650	+
100271849	930	+
100271849	1731	+
100271849	29802	+
100271849	115350	+
100271849	386682	+
100271849	84824	+
100271849	27004	+
100271849	2100	+
100271849	80709	+
100271849	3700	+
100271849	973	+
100271849	9940	+
100271849	100130093	+
100271849	7287	+
100271849	4296	+
100271849	51291	+
100271849	260436	+
100271849	127579	+
100271849	91319	+
100271849	441425	+
100271849	4624	+
100271849	1728	-
100271849	55897	+
100271849	767567	+
100271849	23539	+
100271849	376132	+
100271849	10392	+
100271849	8569	+
100271849	65121	+
100271849	128876	+
100271849	114026	+
100271849	360200	+
100271849	134553	-
100271849	4861	+
100271849	90378	+
100271849	1965	-
100271849	4606	+
100271849	221223	+
100271849	8785	+
100271849	27033	+
100271849	6007	+
100271849	24146	+
100271849	387836	-
100271849	26469	+
100271849	284369	+
100271849	4212	-
100271849	64180	+
100271849	5542	-
100271849	374454	+
100271849	9318	-
100271849	9299	-
100271849	4869	-
100271849	1506	+
100271849	54958	+
100271849	283767	+
100271849	8263	+
100271849	246754	+
100271849	1285	+
100271849	314	+
100271849	151477	+
100271849	93109	+
100271849	7247	-
100271849	442361	-
100271849	126248	+
100271849	57106	+
100271849	266697	+
100271849	2935	-
100271849	90113	+
100271849	10480	-
100271849	57587	-
100271849	400224	+
100271849	1557	+
100271849	26496	-
100271849	1418	+
100271849	29086	+
100271849	153643	+
100271849	8552	+
100271849	150677	+
100271849	256394	+
100271849	78990	-
100271849	79698	+
100271849	9937	-
100271849	203427	+
