10002	3931	+
10002	149483	+
10002	130733	+
10002	8398	+
10002	9984	+
10002	54107	-
10002	9070	-
10002	9100	-
10002	900	-
10002	5042	-
10002	55308	-
10002	25777	-
10002	79892	-
10002	11021	-
10002	27042	-
10002	23762	-
10002	735301	+
10002	644019	+
10002	6360	+
10002	56928	+
10002	9896	-
10002	27304	-
10002	10586	+
10002	389400	-
10002	1200	-
10002	57592	-
10002	113177	+
10002	8428	-
10002	139818	-
10002	5981	-
10002	7033	+
10002	4247	-
10002	5671	-
10002	95681	-
10002	161582	+
10002	440101	+
10002	348110	-
10002	10841	+
10002	23385	-
10002	9908	-
10002	196527	-
10002	3091	-
10002	6519	+
10002	128488	+
10002	692207	+
10002	1417	+
10002	5649	+
10002	10124	+
10009	64318	+
10009	51479	+
10009	4294	-
10009	55788	+
10009	1499	+
10009	4534	+
10009	2332	+
10009	80148	-
10009	5887	+
10009	5108	+
10009	3399	-
10009	10613	+
10009	5594	+
10009	317649	+
10009	3727	-
10009	8654	+
10009	51809	+
10009	23039	+
10009	1760	-
10009	10154	+
10009	55784	+
10009	9792	+
10009	22921	-
10009	10010	+
10009	5638	+
10009	79158	+
10009	353322	-
10009	727936	+
10009	10922	-
10009	79720	-
10009	2820	+
10009	7046	+
10009	6016	+
10009	80714	-
10009	79174	-
10009	81894	-
10009	66008	+
10009	6753	+
10009	10636	-
10009	23576	+
10009	6093	+
10009	10015	+
10009	79631	+
10009	11275	+
10009	961	+
10009	4327	-
10009	55074	+
10009	4664	+
10009	122830	+
10009	55534	+
10009	29117	+
10009	57590	+
10009	5500	+
10009	55140	-
10009	6573	-
10009	401253	-
10009	26207	-
10009	148046	-
10009	6197	+
10009	57053	-
10009	5504	+
10009	387104	+
10009	10461	+
10009	5928	+
10009	54665	+
10009	55922	+
10009	8273	-
10009	54360	-
10009	5443	-
10009	157983	-
10009	57592	+
10009	57458	+
10009	143872	+
10009	79798	-
10009	27236	+
10009	1595	+
10009	4179	+
10009	2020	-
10009	65244	+
10009	284111	-
10009	51265	-
10009	64395	+
10009	400506	+
10009	83729	-
10009	79892	+
10009	79585	-
10009	6492	+
10009	3655	+
10009	26762	-
10009	344167	+
100101467	27327	+
100101467	4820	+
100101467	84851	+
100101467	132241	+
100101467	23033	+
100101467	23126	+
100101467	9849	+
100101467	90338	+
100101467	55000	+
100101467	729540	+
100101467	254394	+
100101467	7248	+
100101467	10209	-
100101467	65975	+
100101467	284309	+
100101467	79963	+
100101467	7552	+
100101467	90594	+
100101467	647042	+
100101467	126068	+
100101467	646471	+
100101467	54014	+
100101467	8288	+
100101467	100289635	+
100101467	4299	+
100101467	10376	-
100101467	1911	+
100101467	55596	+
100101467	2532	-
100101467	51208	+
100101467	3337	-
100101467	6620	+
100101467	26189	+
100101467	7316	-
100101467	92591	+
100125288	55876	+
100125288	10811	+
100125288	147650	+
100125288	4485	+
100125288	54932	+
100125288	3661	+
100125288	339942	+
100125288	55716	+
100125288	55692	+
100125288	342908	+
100125288	1018	+
100125288	11209	+
100125288	84787	+
100125288	127579	+
100125288	80864	+
100125288	2784	+
100125288	4157	+
100125288	4719	-
100125288	55157	-
100125288	4905	-
100125288	129530	+
100125288	1375	+
100125288	225689	+
100125288	6339	+
100125288	92715	+
100125288	8608	+
100125288	283870	+
100125288	26993	+
100125288	1427	+
100125288	126668	+
100125288	349136	+
100125288	10730	-
100125288	645811	+
100125288	641649	+
100125288	11223	+
100125288	8540	-
100125288	123904	+
100125288	158800	+
100125288	10817	+
100125288	254173	+
100125288	53981	-
100125288	79969	+
100125288	10767	-
100125288	1737	-
100125288	340393	+
100125288	1982	-
100125288	25853	-
100125288	5826	+
100125288	8031	-
100125288	51727	-
100125288	55321	+
100125288	23410	+
100125288	55770	-
100125288	5862	-
100125288	386593	+
100125288	6625	+
100125288	353497	+
100125288	81669	+
100125288	24145	-
100125288	81794	+
100125288	2632	-
100125288	51582	-
100125288	203054	+
100125288	1965	-
100125288	1564	+
100125288	268	+
100125288	340371	+
100125288	3978	+
100125288	23265	+
100125288	440423	+
100125288	117155	+
100125288	10336	+
100125288	79777	+
100125288	27040	+
100125288	1024	-
100125288	80336	+
100125288	9897	-
100125288	402573	+
100125288	275	+
100125288	142684	+
100125288	494513	+
100125288	163154	+
100125288	9894	+
100125288	8718	+
100125288	57223	-
100125288	1147	-
100125288	114822	+
100125288	79661	+
100125288	55217	-
100125288	54973	+
100125288	9375	-
100125288	2648	+
100125288	404636	-
100125288	10500	+
100125288	85476	-
100125288	83858	+
100125288	11132	+
100125288	151295	+
100125288	8506	+
100125288	260294	+
100125288	25956	+
100125288	155400	+
100125288	283375	+
100125288	84807	+
100125288	221294	-
100125288	284129	+
100125288	23162	+
100125288	10483	-
100125288	55156	-
100125288	440	+
100125288	4976	-
100125288	1431	-
100125288	84925	-
100125288	64083	-
100125288	9905	+
100125288	80115	+
100125288	51085	+
100125288	23395	-
100125288	94056	-
100125288	4087	-
100125288	9371	-
100125288	6391	-
100125288	10307	+
100125288	25970	+
100125288	200172	+
100125288	9650	-
100125288	57003	-
100125288	388963	+
100125288	10256	+
100125288	10873	+
100125288	10885	-
100125288	81542	-
100125288	3700	+
100125288	4779	-
100125288	5576	-
100125288	7385	-
100125288	6901	+
100125288	119016	+
100125288	199223	+
100125288	3609	+
100125288	93953	+
100125288	120103	-
100125288	2713	-
100125288	30819	+
100125288	493869	-
100125288	55139	+
100125288	2729	-
100129842	56242	+
100129842	64895	+
100129842	150737	+
100129842	148266	+
100129842	11332	-
100129842	8407	-
100129842	55188	+
100129842	149420	+
100129842	90826	+
100129842	79635	+
100129842	23247	+
100129842	57621	+
100129842	84749	+
100129842	79725	+
100129842	4040	+
100129842	8622	+
100129842	341019	+
100129842	91768	+
100129842	29028	-
100129842	5459	+
100129842	2876	-
100129842	54682	+
100129842	23035	+
100130086	51527	-
100130086	84548	+
100130086	8520	-
100130086	53339	-
100130086	643246	-
100130086	23560	-
100130086	830	-
100130086	51605	-
100130086	79837	-
100130086	56902	-
100130086	10576	-
100130086	79656	+
100130086	29979	-
100130086	3267	-
100130086	81614	-
100130086	28962	-
100130086	10190	-
100130086	1894	-
100130086	84280	-
100130086	124401	+
100130086	2107	-
100130086	83538	+
100130086	51510	-
100130086	5883	+
100130086	11321	-
100130086	5238	-
100130086	55759	-
100130086	64852	+
100130086	30001	-
100130086	54903	+
100130086	26512	-
100130086	22950	-
100130086	10048	-
100130086	3329	-
100130086	388969	+
100130086	3836	-
100130086	10096	-
100130086	79657	-
100130086	55041	-
100130086	1981	-
100130086	8678	-
100130086	284040	+
100130086	149076	+
100130086	3931	+
100130086	9520	-
100130086	10135	-
100130086	56928	+
100130086	340385	+
100130086	134510	-
100130086	246243	-
100130086	284723	+
100130086	153443	-
100130086	63920	+
100130086	730051	+
100130086	23563	+
100130086	213	+
100130086	4185	+
100130086	83692	+
100130086	79892	-
100130086	1845	-
100130086	4173	-
100130086	26263	-
100130086	23371	+
100130086	10991	+
100130086	152756	+
100130086	57591	+
100130086	164592	+
100130086	54496	+
100130086	8894	-
100130086	100128288	+
100130086	2744	-
100130086	54842	-
100130086	5597	-
100130086	9531	-
100130086	115330	+
100130086	63967	-
100130086	65264	-
100130086	57701	+
100130086	5520	-
100130086	56997	+
100130086	5500	-
100130086	55720	-
100130086	55937	+
100130086	100134938	-
100130086	5932	-
100130086	100133205	+
100130086	153743	-
100130086	1965	-
100130086	9690	-
100130086	3301	-
100130086	6687	+
100130086	55588	+
100130086	55571	-
100130086	10234	+
100130086	6845	-
100130086	5799	+
100130086	3313	-
100130086	55157	-
100130086	100126793	+
100130086	54915	+
100130086	636	-
100130086	150094	-
100130086	8774	-
100130086	441476	+
100130086	28977	-
100130086	5366	-
100130086	79885	+
100130086	9525	-
100130086	3070	-
100130086	5917	-
100130086	9816	-
100130086	22931	-
100130086	9070	-
100130086	129563	+
100130086	51128	-
100130086	222950	+
100130086	196383	+
100130086	55322	-
100130086	10434	-
100130086	8073	-
100130086	728656	+
100130086	85366	+
100130086	83903	-
100130086	7566	+
100130086	5382	+
100130086	108	+
100131827	114987	+
100131827	57684	+
100131827	7408	-
100131827	11107	+
100131827	124044	-
100131827	22884	+
100131827	10957	-
100131827	6850	+
100271849	54923	+
100271849	162979	+
100271849	80119	+
100271849	1731	+
100271849	4066	+
100271849	126549	+
100271849	8698	+
100271849	51466	+
100271849	3385	+
100271849	27040	+
100271849	11151	+
100271849	79037	+
100271849	51291	+
100271849	606724	+
100271849	91523	+
100271849	7297	+
100271849	924	+
100271849	5777	+
100271849	51177	+
100271849	7475	+
100271849	165140	+
100271849	83461	+
100271849	863	+
100271849	57003	-
100271849	51676	+
100271849	5721	+
100271849	158248	+
100271849	55353	-
100271849	26469	+
100271849	10096	-
100271849	9069	-
100271849	6689	+
100271849	79583	-
100271849	56889	-
100271849	915	+
100271849	64114	-
100271849	284403	+
100271849	7480	+
100271849	285704	-
100271849	54708	-
100271849	9053	-
100271849	79002	+
100271849	81579	-
