10002	4258	+
10002	1477	-
10002	759	+
10002	100129354	+
10002	162333	+
10002	51574	+
10002	55795	+
10002	138881	+
10002	746	+
10002	23304	-
10002	55670	-
10002	55998	+
10002	130576	-
10002	51491	+
10002	25766	+
10002	56604	+
10002	10110	+
10002	57720	-
10002	219956	-
10002	79618	-
10002	283598	-
10002	23629	+
10002	767578	+
10002	100033806	-
10002	23205	+
10002	7178	+
10002	338376	+
10002	643923	+
10002	63967	-
10002	16	-
10002	151050	+
10002	2517	-
10002	26517	+
10002	1349	+
10002	146664	+
10002	64096	+
10002	143903	-
10002	340745	+
10002	1804	+
10002	284948	+
10002	150135	+
10002	6992	-
10002	6133	+
10002	84946	+
10002	3787	-
10002	7726	-
10002	8218	+
10002	6764	-
10002	3339	-
10002	113220	+
10002	85291	-
10002	81851	+
10002	619499	+
10002	5618	-
10002	5663	-
10002	767609	+
10002	79929	+
10002	1991	+
10002	114049	+
10002	2555	-
10002	1915	+
10009	10735	+
10009	8450	+
10009	84295	+
10009	6872	+
10009	8776	+
10009	10495	+
10009	57187	+
10009	55916	+
10009	10479	+
10009	4952	+
10009	546	+
10009	55609	+
10009	9968	+
10009	138474	+
10009	64860	+
10009	80823	+
10009	5205	+
10009	90293	+
10009	8573	+
10009	79184	+
10009	538	+
10009	9880	+
10009	5613	+
10009	150864	+
10009	10897	-
10009	3931	-
10009	23394	+
10009	5216	-
10009	257218	+
10009	8658	+
10009	54812	+
10009	10204	-
10009	57688	+
10009	23613	+
10009	23362	+
10009	51654	-
10009	8771	-
10009	11060	+
10009	10322	-
10009	7726	+
10009	1998	+
10009	131920	-
10009	977	-
10009	56288	+
10009	791114	-
10009	55086	+
10009	966	-
10009	6618	-
10009	118424	-
10009	4728	-
10009	54989	+
10009	253832	+
10009	246175	+
10009	64795	+
10009	79591	-
10009	201895	+
10009	1629	+
10009	92104	+
10009	56923	+
100101467	10195	-
100101467	55758	+
100101467	8545	+
100101467	3654	-
100101467	9847	+
100101467	29959	-
100101467	27351	-
100101467	646023	+
100101467	113828	-
100101467	379013	+
100101467	80273	-
100101467	2817	-
100101467	2099	+
100101467	5928	+
100101467	25936	+
100101467	7556	+
100101467	10093	-
100101467	7405	+
100101467	284611	+
100101467	55969	-
100101467	51585	+
100101467	2641	-
100101467	144245	+
100101467	255082	+
100101467	23272	+
100101467	7629	+
100101467	79745	-
100101467	2950	-
100101467	1299	-
100101467	27430	+
100101467	93185	-
100101467	5172	+
100101467	115196	+
100101467	388649	-
100101467	30832	+
100101467	51087	+
100101467	163720	+
100101467	145226	-
100101467	22829	+
100101467	55188	+
100101467	4646	+
100101467	10615	+
100101467	56259	-
100101467	375323	+
100101467	79869	+
100101467	6283	-
100101467	4171	+
100101467	7166	+
100101467	23423	-
100101467	5479	-
100101467	388753	-
100125288	283870	+
100125288	177	+
100125288	374887	+
100125288	92715	+
100125288	55692	+
100125288	9311	+
100125288	260294	+
100125288	84236	-
100125288	124401	+
100125288	653635	+
100125288	1018	+
100125288	79970	+
100125288	129530	+
100125288	81576	+
100125288	147011	+
100125288	79706	+
100125288	60677	+
100125288	146705	+
100125288	2784	+
100125288	2027	+
100125288	80162	+
100125288	494513	+
100125288	283981	+
100125288	7769	+
100125288	57035	+
100125288	9196	+
100125288	828	+
100125288	23233	-
100125288	7414	-
100125288	161253	+
100125288	6801	-
100125288	56623	+
100125288	100128288	+
100125288	11209	+
100125288	27125	-
100125288	124093	+
100125288	9320	-
100125288	26140	+
100125288	5681	-
100125288	386593	+
100125288	54165	-
100125288	9941	+
100125288	377	-
100125288	2550	+
100125288	3299	+
100125288	22930	-
100125288	4155	-
100125288	345222	+
100125288	90835	+
100125288	9927	-
100125288	4621	-
100125288	92270	+
100125288	51593	+
100125288	80854	-
100125288	55095	-
100125288	6780	-
100125288	6621	+
100125288	151835	+
100125288	23304	-
100125288	146712	+
100125288	131669	+
100125288	3920	-
100125288	127933	-
100125288	93622	+
100125288	8233	+
100125288	10361	+
100125288	4534	-
100125288	7186	+
100125288	3590	+
100125288	6711	-
100125288	130872	+
100125288	823	-
100125288	339942	+
100125288	5529	-
100125288	55527	-
100125288	404220	+
100125288	56262	-
100125288	23015	+
100125288	5697	+
100125288	1195	+
100125288	196264	-
100125288	653188	+
100125288	54540	+
100125288	9324	+
100125288	55778	+
100125288	2820	-
100125288	10868	+
100125288	55670	-
100125288	5611	-
100125288	339005	+
100125288	2591	-
100125288	346653	+
100125288	10427	-
100125288	284798	+
100125288	65065	-
100125288	8540	-
100125288	375341	+
100125288	11196	-
100125288	11160	-
100125288	29979	-
100125288	139735	-
100125288	3061	+
100125288	663	-
100129842	7594	+
100129842	90594	+
100129842	147949	+
100129842	353088	+
100129842	162963	+
100129842	122060	+
100129842	441666	+
100129842	100131827	+
100129842	10396	+
100129842	7644	+
100129842	5577	+
100129842	3738	+
100129842	390927	+
100129842	1268	+
100129842	5579	+
100129842	54900	+
100129842	9229	+
100129842	348235	-
100129842	8664	-
100129842	9865	+
100129842	286530	+
100129842	2124	+
100129842	8671	+
100129842	240	+
100129842	5140	+
100129842	400713	+
100129842	9844	+
100129842	8407	-
100129842	64782	-
100129842	9404	+
100129842	83989	+
100129842	139538	+
100129842	2322	+
100129842	130497	+
100129842	4058	+
100129842	22900	+
100129842	54491	+
100129842	51599	-
100129842	2569	+
100129842	80231	+
100129842	125	+
100129842	283537	+
100129842	10045	-
100129842	7761	+
100129842	26960	+
100129842	5910	-
100129842	30061	+
100129842	7107	+
100129842	10077	+
100129842	8418	+
100129842	6403	+
100129842	55652	+
100129842	284307	+
100129842	26050	+
100129842	50852	+
100129842	5284	+
100129842	11274	-
100129842	146433	+
100129842	284406	+
100129842	54518	+
100129842	25928	+
100129842	29125	+
100129842	26228	+
100129842	3422	-
100129842	10568	+
100129842	285966	-
100130086	84548	+
100130086	7626	+
100130086	286967	+
100130086	537	+
100130086	388730	+
100130086	6675	-
100130086	26071	+
100130086	64599	+
100130086	286076	+
100130086	3266	+
100130086	23026	+
100130086	122945	+
100130086	5321	-
100130086	7411	+
100130086	252946	+
100130086	126147	+
100130086	6844	+
100130086	1453	+
100130086	6336	+
100130086	140875	+
100130086	1069	+
100130086	2591	-
100130086	171484	+
100130086	1811	-
100130086	10454	+
100130086	57061	+
100130086	140290	+
100130086	80725	+
100130086	1850	+
100130086	6833	+
100130086	90411	-
100130086	8387	+
100130086	6524	+
100130086	4104	+
100130086	8269	+
100130086	29075	+
100130086	8270	+
100130086	132851	+
100130086	93661	-
100130086	654231	+
100130086	10896	+
100130086	8608	+
100130086	677815	+
100130086	4091	+
100130086	5506	-
100130086	3590	+
100130086	402573	+
100130086	100271835	+
100130086	8626	-
100130086	346389	-
100130086	65991	+
100130086	340562	+
100130086	55937	+
100130086	80069	+
100130086	389320	+
100131827	22866	+
100131827	10969	-
100131827	154796	+
100131827	64405	+
100131827	55613	+
100131827	60482	+
100131827	55930	+
100131827	79784	+
100131827	93349	-
100131827	785	+
100131827	5718	-
100131827	23417	+
100131827	4306	+
100131827	10795	+
100131827	5715	-
100131827	219749	+
100131827	55018	-
100131827	3872	-
100131827	388125	+
100131827	5709	-
100131827	80314	+
100131827	115098	-
100131827	9245	+
100131827	51133	+
100131827	27163	+
100131827	345557	+
100131827	7203	-
100131827	64960	-
100131827	22794	+
100131827	83854	+
100131827	8863	+
100131827	26155	-
100131827	2203	+
100131827	2262	+
100131827	26233	-
100131827	84790	-
100271849	54923	+
100271849	91319	+
100271849	51303	+
100271849	11040	+
100271849	83416	+
100271849	608	+
100271849	973	+
100271849	930	+
100271849	9834	+
100271849	57699	+
100271849	8755	+
100271849	5368	+
100271849	8419	+
100271849	6676	+
100271849	6370	+
100271849	939	+
100271849	79368	+
100271849	51061	+
100271849	5450	+
100271849	5790	+
100271849	84941	+
100271849	606724	+
100271849	199746	+
100271849	1413	+
100271849	3112	+
100271849	374403	+
100271849	643	+
100271849	3385	+
100271849	27293	+
100271849	8698	+
100271849	55970	-
100271849	5550	-
100271849	389197	+
100271849	80008	+
100271849	64343	-
100271849	57515	-
100271849	115992	+
100271849	80714	+
100271849	25963	-
100271849	116412	+
100271849	55843	+
100271849	11156	+
100271849	51068	-
